representation,mode_id,normal_angle,mu,task_index,task_angle,group,action_index,action_angle,raw_possible,robust_common_action,success,best_progress,chosen_progress,regret
contact_count,36,3.542727572618192,0.284345785899664,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.29255442002701953,0.02833118752873724,0.2642232324982823
contact_count,36,3.542727572618192,0.284345785899664,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,True,0.5166826909018132,0.21286835708172966,0.3038143338200835
contact_count,36,3.542727572618192,0.284345785899664,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,True,0.7055998902501666,0.38639122970392165,0.3192086605462449
contact_count,36,3.542727572618192,0.284345785899664,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,True,0.8464316231369231,0.6469251509315567,0.19950647220536644
contact_count,36,3.542727572618192,0.284345785899664,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.9295804397012928,0.8602199566018336,0.06936048309945919
contact_count,36,3.542727572618192,0.284345785899664,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.9617092049089511,0.9493798855043302,0.012329319404620898
contact_count,36,3.542727572618192,0.284345785899664,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.9628188236467061,0.9628188236467061,0.0
contact_count,36,3.542727572618192,0.284345785899664,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.9328151038423677,0.850766134720531,0.08204896912183668
contact_count,36,3.542727572618192,0.284345785899664,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.8537303099139977,0.7048783986123996,0.14885191130159803
contact_count,36,3.542727572618192,0.284345785899664,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.7164652062210334,0.4493342710963425,0.2671309351246909
contact_count,36,3.542727572618192,0.284345785899664,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.5303741827388406,0.17293783204094146,0.35743635069789914
contact_count,36,3.542727572618192,0.284345785899664,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,False,0.3081390351877752,0.021528291608602187,0.286610743579173
contact_count,37,3.5567077054069474,0.45307053838339145,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.39603836282094096,0.03277395936244702,0.3632644034584939
contact_count,37,3.5567077054069474,0.45307053838339145,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,True,0.6147160633236207,0.2428643623438276,0.37185170097979314
contact_count,37,3.5567077054069474,0.45307053838339145,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,True,0.791501879977122,0.4270086665062986,0.36449321347082336
contact_count,37,3.5567077054069474,0.45307053838339145,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,True,0.9143481515288844,0.7048611115789705,0.2094870399499139
contact_count,37,3.5567077054069474,0.45307053838339145,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.9805748763209482,0.9748831075857178,0.0056917687352303625
contact_count,37,3.5567077054069474,0.45307053838339145,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,1.015597209622572,1.0019049804822486,0.01369222914032342
contact_count,37,3.5567077054069474,0.45307053838339145,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,1.0185003604773208,1.0185003604773208,0.0
contact_count,37,3.5567077054069474,0.45307053838339145,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.9886108691261531,0.9775484392892626,0.011062429836890542
contact_count,37,3.5567077054069474,0.45307053838339145,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.9297714117020902,0.7937965496205481,0.13597486208154208
contact_count,37,3.5567077054069474,0.45307053838339145,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.8186319989273275,0.5266899906178308,0.2919420083094967
contact_count,37,3.5567077054069474,0.45307053838339145,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.6517041682790102,0.21849836974802567,0.43320579853098456
contact_count,37,3.5567077054069474,0.45307053838339145,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,False,0.44036377555453904,0.03496893813071423,0.4053948374238248
contact_count,37,3.5567077054069474,0.45307053838339145,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.19901331926157373,0.0,0.19901331926157373
contact_count,38,3.761443759485346,0.6348064618790686,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.27959405743814564,0.0,0.27959405743814564
contact_count,38,3.761443759485346,0.6348064618790686,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.4888082214169003,0.10185113495924185,0.3869570864576584
contact_count,38,3.761443759485346,0.6348064618790686,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,True,0.6647109128998727,0.2395550542648708,0.42515585863500194
contact_count,38,3.761443759485346,0.6348064618790686,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,True,0.7953146541554408,0.4996403974920045,0.2956742566634363
contact_count,38,3.761443759485346,0.6348064618790686,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.8741873352101351,0.7526421480927379,0.12154518711739726
contact_count,38,3.761443759485346,0.6348064618790686,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.9265575118774887,0.9048413375672201,0.02171617431026862
contact_count,38,3.761443759485346,0.6348064618790686,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.9531081405553768,0.9513222407684649,0.0017858997869119042
contact_count,38,3.761443759485346,0.6348064618790686,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.9489784488354883,0.9444278351121205,0.004550613723367847
contact_count,38,3.761443759485346,0.6348064618790686,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.9148848240794183,0.9141430669406635,0.000741757138754795
contact_count,38,3.761443759485346,0.6348064618790686,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.8572203419302925,0.7222364355612232,0.13498390636906932
contact_count,38,3.761443759485346,0.6348064618790686,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.7622288933636233,0.42021775021785257,0.34201114314577075
contact_count,38,3.761443759485346,0.6348064618790686,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.6152928053570277,0.17212996584373252,0.44316283951329516
contact_count,38,3.761443759485346,0.6348064618790686,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.4264255294847885,0.021081666952651068,0.40534386253213744
contact_count,38,3.761443759485346,0.6348064618790686,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.2084980584796672,0.0,0.2084980584796672
contact_count,39,3.8092305472560364,0.8490148155076148,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.36875587423002826,0.0,0.36875587423002826
contact_count,39,3.8092305472560364,0.8490148155076148,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.5798078353284792,0.10047779497924889,0.4793300403492303
contact_count,39,3.8092305472560364,0.8490148155076148,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,True,0.7513468506270462,0.24850531916870003,0.5028415314583462
contact_count,39,3.8092305472560364,0.8490148155076148,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,True,0.8716828197147585,0.5417755835891063,0.3299072361256522
contact_count,39,3.8092305472560364,0.8490148155076148,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.9489617974887403,0.9381798251408453,0.010781972347895019
contact_count,39,3.8092305472560364,0.8490148155076148,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,1.0106340021050337,0.9846173648923289,0.026016637212704863
contact_count,39,3.8092305472560364,0.8490148155076148,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,1.0457420782982405,1.0428242503357574,0.002917827962483077
contact_count,39,3.8092305472560364,0.8490148155076148,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,1.0473607415127966,1.043689279214512,0.0036714622982845224
contact_count,39,3.8092305472560364,0.8490148155076148,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,1.015635003057956,1.0151879206905325,0.00044708236742341256
contact_count,39,3.8092305472560364,0.8490148155076148,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.956075058297361,0.951735957743773,0.004339100553587993
contact_count,39,3.8092305472560364,0.8490148155076148,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.8802571255565937,0.557828872306406,0.32242825325018776
contact_count,39,3.8092305472560364,0.8490148155076148,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.7635567438265949,0.2621404847029209,0.5014162591236739
contact_count,39,3.8092305472560364,0.8490148155076148,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.5948212318419945,0.056595548423957406,0.5382256834180371
contact_count,39,3.8092305472560364,0.8490148155076148,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.38554963589592456,0.0,0.38554963589592456
contact_count,40,3.9034078107636687,0.22376299308842484,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.17045504670651307,0.013098153242338019,0.15735689346417506
contact_count,40,3.9034078107636687,0.22376299308842484,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,False,0.4202115782280923,0.09311000342769715,0.32710157480039515
contact_count,40,3.9034078107636687,0.22376299308842484,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,True,0.641331385125894,0.3068643275236329,0.33446705760226114
contact_count,40,3.9034078107636687,0.22376299308842484,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.8187455179775917,0.5770953110759759,0.24165020690161576
contact_count,40,3.9034078107636687,0.22376299308842484,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.9403634968200586,0.7585319763611621,0.1818315204588965
contact_count,40,3.9034078107636687,0.22376299308842484,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.9983422612974385,0.968470576839574,0.029871684457864478
contact_count,40,3.9034078107636687,0.22376299308842484,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,1.0118195785351578,1.010120781029517,0.0016987975056408366
contact_count,40,3.9034078107636687,0.22376299308842484,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.9924855350274564,0.9924855350274564,0.0
contact_count,40,3.9034078107636687,0.22376299308842484,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.9253430037129593,0.8038897377521825,0.12145326596077677
contact_count,40,3.9034078107636687,0.22376299308842484,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.7951398758970405,0.5096901068040521,0.28544976909298836
contact_count,40,3.9034078107636687,0.22376299308842484,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.6107492795695133,0.24594245477577856,0.3648068247937347
contact_count,40,3.9034078107636687,0.22376299308842484,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.3847371291502301,0.0667724104803463,0.31796471866988385
contact_count,41,3.9837777740455085,0.44322346582698735,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.22301225904987781,0.003960657431674569,0.21905160161820325
contact_count,41,3.9837777740455085,0.44322346582698735,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,False,0.4622387455843351,0.06612217839105124,0.39611656719328386
contact_count,41,3.9837777740455085,0.44322346582698735,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,True,0.6699644254928652,0.27131975542391834,0.3986446700689468
contact_count,41,3.9837777740455085,0.44322346582698735,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.8320331369726183,0.5433516254017032,0.28868151157091504
contact_count,41,3.9837777740455085,0.44322346582698735,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.9374001651674585,0.7264652314172475,0.210934933750211
contact_count,41,3.9837777740455085,0.44322346582698735,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.9906800255022101,0.9836352705463439,0.007044754955866206
contact_count,41,3.9837777740455085,0.44322346582698735,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,1.0142829652388226,1.0136093708825218,0.0006735943563007663
contact_count,41,3.9837777740455085,0.44322346582698735,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,1.0048002411410009,1.0048002411410009,0.0
contact_count,41,3.9837777740455085,0.44322346582698735,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.9642901724151062,0.9621725755167605,0.002117596898345675
contact_count,41,3.9837777740455085,0.44322346582698735,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.8891846188891473,0.6374830145515676,0.2517016043375797
contact_count,41,3.9837777740455085,0.44322346582698735,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.7556001999312997,0.35959582562525383,0.39600437430604585
contact_count,41,3.9837777740455085,0.44322346582698735,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.5705228760365044,0.13892932112345777,0.43159355491304663
contact_count,41,3.9837777740455085,0.44322346582698735,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.34656536097345203,0.0,0.34656536097345203
contact_count,42,4.141123484908064,0.6184337255532978,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.19502119938782972,0.0,0.19502119938782972
contact_count,42,4.141123484908064,0.6184337255532978,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,False,0.4398926083706624,0.0041432234955583284,0.43574938487510406
contact_count,42,4.141123484908064,0.6184337255532978,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,True,0.6547860630499419,0.16839282639902414,0.48639323665091777
contact_count,42,4.141123484908064,0.6184337255532978,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.8250569296174997,0.43542780124422364,0.389629128373276
contact_count,42,4.141123484908064,0.6184337255532978,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.939101529902668,0.6334539012705547,0.30564762863211337
contact_count,42,4.141123484908064,0.6184337255532978,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,1.0072211243231013,0.9951978475690142,0.012023276754087098
contact_count,42,4.141123484908064,0.6184337255532978,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,1.0508462538439414,1.0508462538439414,0.0
contact_count,42,4.141123484908064,0.6184337255532978,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,1.0618092962149612,1.0602104762590454,0.00159881995591582
contact_count,42,4.141123484908064,0.6184337255532978,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,1.038475092063839,1.03798999192111,0.0004851001427290669
contact_count,42,4.141123484908064,0.6184337255532978,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.9848493507051236,0.8564713422891811,0.1283780084159425
contact_count,42,4.141123484908064,0.6184337255532978,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.903562613831267,0.580861842732882,0.322700771098385
contact_count,42,4.141123484908064,0.6184337255532978,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.7659099141747698,0.31191006297599233,0.4539998511987775
contact_count,42,4.141123484908064,0.6184337255532978,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.5760617195932404,0.062492054639284575,0.5135696649539558
contact_count,42,4.141123484908064,0.6184337255532978,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.3469558708084352,0.0,0.3469558708084352
contact_count,43,4.180892892042948,0.8481840741734603,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.23054529420039196,0.0,0.23054529420039196
contact_count,43,4.180892892042948,0.8481840741734603,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,False,0.42827358139468974,0.0,0.42827358139468974
contact_count,43,4.180892892042948,0.8481840741734603,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,False,0.5968157317724967,0.13986721033105015,0.45694852144144654
contact_count,43,4.180892892042948,0.8481840741734603,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.724685876314638,0.3795109339521609,0.3451749423624771
contact_count,43,4.180892892042948,0.8481840741734603,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.8053490215903155,0.5510715053193572,0.2542775162709583
contact_count,43,4.180892892042948,0.8481840741734603,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.8662561473252879,0.8548156477861922,0.01144049953909565
contact_count,43,4.180892892042948,0.8481840741734603,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.9077416233406379,0.9077416233406379,0.0
contact_count,43,4.180892892042948,0.8481840741734603,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.9219696519381554,0.919865989517313,0.002103662420842367
contact_count,43,4.180892892042948,0.8481840741734603,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.9059987306759348,0.905890564256856,0.00010816641907884783
contact_count,43,4.180892892042948,0.8481840741734603,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.8630431847976174,0.8512155985270062,0.011827586270611201
contact_count,43,4.180892892042948,0.8481840741734603,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.8013219120453958,0.5833263931966611,0.2179955188487347
contact_count,43,4.180892892042948,0.8481840741734603,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.7151905015567831,0.34166959026240534,0.37352091129437776
contact_count,43,4.180892892042948,0.8481840741734603,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.5809391881273561,0.09084221330123196,0.49009697482612413
contact_count,43,4.180892892042948,0.8481840741734603,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.4070978290744513,0.0,0.4070978290744513
contact_count,43,4.180892892042948,0.8481840741734603,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,False,0.20551342573109443,0.0,0.20551342573109443
contact_count,44,4.339496294174968,0.2896020698881179,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,False,0.27487738556989966,0.020615896785475353,0.2542614887844243
contact_count,44,4.339496294174968,0.2896020698881179,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,True,0.49801887585243637,0.16580197116249618,0.3322169046899402
contact_count,44,4.339496294174968,0.2896020698881179,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.6872212027607352,0.323021314775621,0.36419988798511416
contact_count,44,4.339496294174968,0.2896020698881179,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.8295905403876247,0.6203399467272939,0.20925059366033083
contact_count,44,4.339496294174968,0.2896020698881179,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.9154246536502869,0.861408795246012,0.05401585840427492
contact_count,44,4.339496294174968,0.2896020698881179,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.9490205449855418,0.9431377490348549,0.005882795950686859
contact_count,44,4.339496294174968,0.2896020698881179,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.9513216383487819,0.9511901616810472,0.0001314766677347201
contact_count,44,4.339496294174968,0.2896020698881179,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.9232173902343933,0.8543803219577262,0.06883706827666713
contact_count,44,4.339496294174968,0.2896020698881179,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.848879426349289,0.6469687581733768,0.2019106681759122
contact_count,44,4.339496294174968,0.2896020698881179,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.7166917323980614,0.40930207363474913,0.30738965876331226
contact_count,44,4.339496294174968,0.2896020698881179,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.535662681272993,0.1560234238793257,0.37963925739366733
contact_count,44,4.339496294174968,0.2896020698881179,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.3181291036436063,0.038639182749849246,0.27948992089375707
contact_count,45,4.40288250247554,0.44372878356877743,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,False,0.29370253771731025,0.006531256045191438,0.2871712816721188
contact_count,45,4.40288250247554,0.44372878356877743,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,False,0.5024853512402919,0.13591711155402914,0.3665682396862628
contact_count,45,4.40288250247554,0.44372878356877743,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.6770246184725529,0.2805433174232523,0.3964813010493006
contact_count,45,4.40288250247554,0.44372878356877743,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.805425776791992,0.5743206517160084,0.23110512507598358
contact_count,45,4.40288250247554,0.44372878356877743,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.8794245615904188,0.8234229747501816,0.05600158684023726
contact_count,45,4.40288250247554,0.44372878356877743,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.917359839936066,0.9098373868926484,0.007522453043417587
contact_count,45,4.40288250247554,0.44372878356877743,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.9270369966229941,0.9263393678812868,0.0006976287417073124
contact_count,45,4.40288250247554,0.44372878356877743,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.9065132691924314,0.9002781338398322,0.006235135352599119
contact_count,45,4.40288250247554,0.44372878356877743,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.8596103403497984,0.7088078937102853,0.15080244663951314
contact_count,45,4.40288250247554,0.44372878356877743,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.7700067575257451,0.48543553972409287,0.28457121780165223
contact_count,45,4.40288250247554,0.44372878356877743,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.6279284866726444,0.21890743286537612,0.40902105380726833
contact_count,45,4.40288250247554,0.44372878356877743,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.44305792715369186,0.07755255783580092,0.3655053693178909
contact_count,45,4.40288250247554,0.44372878356877743,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,False,0.22799370208705894,0.0,0.22799370208705894
contact_count,46,4.49047794772029,0.6070791346600328,0,0.0,one_contact,2,0.06981317007977318,True,False,False,0.18202527854022105,0.0,0.18202527854022105
contact_count,46,4.49047794772029,0.6070791346600328,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,False,0.3405478178490128,0.0,0.3405478178490128
contact_count,46,4.49047794772029,0.6070791346600328,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,False,0.5750608096069473,0.11046540788249748,0.4645954017244498
contact_count,46,4.49047794772029,0.6070791346600328,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,True,0.7703843575230892,0.26188992928706134,0.5084944282360279
contact_count,46,4.49047794772029,0.6070791346600328,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.9132074845943788,0.6056185947215812,0.30758888987279764
contact_count,46,4.49047794772029,0.6070791346600328,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.9972269845812558,0.9937970307372846,0.0034299538439711563
contact_count,46,4.49047794772029,0.6070791346600328,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,1.0506817666804964,1.038780701501186,0.011901065179310333
contact_count,46,4.49047794772029,0.6070791346600328,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,1.0733954026937145,1.0712517849441385,0.0021436177495759434
contact_count,46,4.49047794772029,0.6070791346600328,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,1.0611856538626459,1.0563647928412112,0.0048208610214346415
contact_count,46,4.49047794772029,0.6070791346600328,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,1.0163632287402073,1.000935189946805,0.015428038793402266
contact_count,46,4.49047794772029,0.6070791346600328,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.9461874669230796,0.691899222584261,0.2542882443388187
contact_count,46,4.49047794772029,0.6070791346600328,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.826958631677267,0.36844273491495066,0.45851589676231636
contact_count,46,4.49047794772029,0.6070791346600328,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.6513739322964036,0.17204147465218586,0.4793324576442177
contact_count,46,4.49047794772029,0.6070791346600328,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,False,0.4313991758758597,0.01804344673232677,0.4133557291435329
contact_count,47,4.645769581199937,0.8170499490535936,0,0.0,one_contact,2,0.06981317007977318,True,False,False,0.3718299522181464,0.0,0.3718299522181464
contact_count,47,4.645769581199937,0.8170499490535936,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,False,0.2724186890936518,0.0,0.2724186890936518
contact_count,47,4.645769581199937,0.8170499490535936,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,False,0.47586672812607883,0.02597282955825724,0.4498938985678216
contact_count,47,4.645769581199937,0.8170499490535936,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,False,0.6468852360436641,0.12671744950541433,0.5201677865382498
contact_count,47,4.645769581199937,0.8170499490535936,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.7738195841532719,0.4245235839563209,0.349296000196951
contact_count,47,4.645769581199937,0.8170499490535936,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.8526510143948979,0.8480194064001605,0.004631607994737386
contact_count,47,4.645769581199937,0.8170499490535936,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.9124742260603848,0.8967087190212096,0.01576550703917512
contact_count,47,4.645769581199937,0.8170499490535936,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.9498633214634076,0.9445180664723524,0.005345254991055204
contact_count,47,4.645769581199937,0.8170499490535936,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,0.9574358177121192,0.9561914366705084,0.0012443810416107315
contact_count,47,4.645769581199937,0.8170499490535936,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.9342631030996617,0.9250983454525584,0.009164757647103228
contact_count,47,4.645769581199937,0.8170499490535936,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.8842034125270292,0.8705864259545446,0.013616986572484557
contact_count,47,4.645769581199937,0.8170499490535936,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.817117452087531,0.5179592052527067,0.2991582468348243
contact_count,47,4.645769581199937,0.8170499490535936,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.7138884997967627,0.3161370242710796,0.39775147552568313
contact_count,47,4.645769581199937,0.8170499490535936,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,False,0.562009226001372,0.10694616809861907,0.455063057902753
contact_count,48,4.743150359097402,0.28658470789756896,0,0.0,one_contact,2,0.06981317007977318,True,False,False,0.20834681746427147,0.0,0.20834681746427147
contact_count,48,4.743150359097402,0.28658470789756896,12,3.141592653589793,one_contact,90,3.141592653589793,True,False,False,0.1671316221363788,0.0,0.1671316221363788
contact_count,48,4.743150359097402,0.28658470789756896,13,3.4033920413889422,one_contact,94,3.2812189937493397,True,False,False,0.41382857866771194,0.0378166964956817,0.37601188217203024
contact_count,48,4.743150359097402,0.28658470789756896,14,3.665191429188092,one_contact,104,3.6302848441482056,True,False,True,0.6323238014469024,0.25768407859311215,0.3746397228537902
contact_count,48,4.743150359097402,0.28658470789756896,15,3.926990816987241,one_contact,114,3.9793506945470716,True,False,True,0.8077272021219756,0.5618561071548366,0.245871094967139
contact_count,48,4.743150359097402,0.28658470789756896,16,4.1887902047863905,one_contact,118,4.118977034706618,True,False,True,0.928085328804751,0.7465623828262941,0.18152294597845697
contact_count,48,4.743150359097402,0.28658470789756896,17,4.45058959258554,one_contact,126,4.39822971502571,True,False,True,0.987031233164631,0.9405510619884311,0.04648017117619996
contact_count,48,4.743150359097402,0.28658470789756896,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,True,1.0071826890706892,1.0068717847410966,0.0003109043295925762
contact_count,48,4.743150359097402,0.28658470789756896,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,True,0.9945885833099585,0.9680699517798809,0.026518631530077608
contact_count,48,4.743150359097402,0.28658470789756896,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.9446999356295062,0.8160841847775401,0.12861575085196608
