representation,group,task_index,task_angle,action_index,action_angle,robust_common_action,controllable_modes_in_group,group_size
cone_signature_repair,sig_000_00e_01e_03e_018_000,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_000_00e_01e_03e_018_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_00e_01e_03e_018_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_00e_01e_03e_018_000,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_00e_01e_03e_018_000,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,5,1.308996938995747,71,2.478367537831948,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,6,1.5707963267948966,71,2.478367537831948,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,7,1.832595714594046,71,2.478367537831948,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,8,2.0943951023931953,71,2.478367537831948,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,9,2.356194490192345,71,2.478367537831948,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,10,2.617993877991494,76,2.652900463031381,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,11,2.8797932657906435,81,2.827433388230814,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,12,3.141592653589793,84,2.9321531433504737,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,13,3.4033920413889422,84,2.9321531433504737,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,14,3.665191429188092,84,2.9321531433504737,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,15,3.926990816987241,84,2.9321531433504737,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,16,4.1887902047863905,84,2.9321531433504737,True,1,1
cone_signature_repair,sig_000_000_03e_03e_018_000,17,4.45058959258554,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,18,4.71238898038469,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_018_000,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,5,1.308996938995747,72,2.5132741228718345,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,6,1.5707963267948966,72,2.5132741228718345,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,7,1.832595714594046,72,2.5132741228718345,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,8,2.0943951023931953,72,2.5132741228718345,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,9,2.356194490192345,72,2.5132741228718345,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,10,2.617993877991494,77,2.6878070480712677,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,11,2.8797932657906435,83,2.897246558310587,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,12,3.141592653589793,88,3.07177948351002,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,13,3.4033920413889422,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,14,3.665191429188092,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,15,3.926990816987241,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,16,4.1887902047863905,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,17,4.45058959258554,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_03e_03e_038_000,18,4.71238898038469,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03e_03e_038_000,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,5,1.308996938995747,70,2.443460952792061,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,6,1.5707963267948966,70,2.443460952792061,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,7,1.832595714594046,70,2.443460952792061,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,8,2.0943951023931953,70,2.443460952792061,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,9,2.356194490192345,72,2.5132741228718345,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,10,2.617993877991494,78,2.722713633111154,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,11,2.8797932657906435,83,2.897246558310587,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,12,3.141592653589793,89,3.1066860685499065,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,13,3.4033920413889422,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,14,3.665191429188092,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,15,3.926990816987241,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,16,4.1887902047863905,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,17,4.45058959258554,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,18,4.71238898038469,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_03c_03c_038_000,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_038_000,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,5,1.308996938995747,69,2.4085543677521746,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,6,1.5707963267948966,69,2.4085543677521746,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,7,1.832595714594046,69,2.4085543677521746,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,8,2.0943951023931953,69,2.4085543677521746,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,9,2.356194490192345,72,2.5132741228718345,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,10,2.617993877991494,79,2.7576202181510405,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,11,2.8797932657906435,84,2.9321531433504737,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,12,3.141592653589793,90,3.141592653589793,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,13,3.4033920413889422,95,3.3161255787892263,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,14,3.665191429188092,101,3.5255650890285457,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,15,3.926990816987241,108,3.7699111843077517,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,16,4.1887902047863905,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,17,4.45058959258554,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,18,4.71238898038469,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,19,4.974188368183839,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_03c_038_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_03c_038_000,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_03c_03c_03c_000,0,0.0,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,1,0.2617993877991494,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,2,0.5235987755982988,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,3,0.7853981633974483,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,4,1.0471975511965976,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,5,1.308996938995747,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,6,1.5707963267948966,82,2.8623399732707004,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,7,1.832595714594046,82,2.8623399732707004,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,8,2.0943951023931953,82,2.8623399732707004,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,9,2.356194490192345,82,2.8623399732707004,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,10,2.617993877991494,82,2.8623399732707004,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,11,2.8797932657906435,85,2.9670597283903604,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,12,3.141592653589793,90,3.141592653589793,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,13,3.4033920413889422,95,3.3161255787892263,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,14,3.665191429188092,99,3.4557519189487724,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,15,3.926990816987241,99,3.4557519189487724,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,16,4.1887902047863905,99,3.4557519189487724,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,17,4.45058959258554,99,3.4557519189487724,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,18,4.71238898038469,99,3.4557519189487724,True,2,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,19,4.974188368183839,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,20,5.235987755982988,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,21,5.497787143782138,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,22,5.759586531581287,0,0.0,True,0,2
cone_signature_repair,sig_000_000_03c_03c_03c_000,23,6.021385919380436,0,0.0,True,0,2
cone_signature_repair,sig_000_000_01c_07c_03c_000,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,6,1.5707963267948966,80,2.792526803190927,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,7,1.832595714594046,80,2.792526803190927,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,8,2.0943951023931953,80,2.792526803190927,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,9,2.356194490192345,80,2.792526803190927,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,10,2.617993877991494,80,2.792526803190927,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,11,2.8797932657906435,86,3.001966313430247,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,12,3.141592653589793,91,3.1764992386296798,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,13,3.4033920413889422,97,3.385938748868999,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,14,3.665191429188092,102,3.5604716740684323,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,15,3.926990816987241,108,3.7699111843077517,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,16,4.1887902047863905,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,17,4.45058959258554,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,18,4.71238898038469,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,19,4.974188368183839,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_03c_000,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,6,1.5707963267948966,77,2.6878070480712677,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,7,1.832595714594046,77,2.6878070480712677,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,8,2.0943951023931953,77,2.6878070480712677,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,9,2.356194490192345,77,2.6878070480712677,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,10,2.617993877991494,80,2.792526803190927,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,11,2.8797932657906435,86,3.001966313430247,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,12,3.141592653589793,92,3.2114058236695664,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,13,3.4033920413889422,98,3.420845333908886,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,14,3.665191429188092,103,3.595378259108319,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,15,3.926990816987241,109,3.8048177693476384,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,16,4.1887902047863905,115,4.014257279586958,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,17,4.45058959258554,118,4.118977034706618,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,18,4.71238898038469,118,4.118977034706618,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,19,4.974188368183839,118,4.118977034706618,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,20,5.235987755982988,118,4.118977034706618,True,1,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_01c_07c_07c_020,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,8,2.0943951023931953,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,9,2.356194490192345,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,10,2.617993877991494,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,11,2.8797932657906435,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,12,3.141592653589793,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,13,3.4033920413889422,99,3.4557519189487724,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,14,3.665191429188092,104,3.6302848441482056,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,15,3.926990816987241,109,3.8048177693476384,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,16,4.1887902047863905,109,3.8048177693476384,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,17,4.45058959258554,109,3.8048177693476384,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,18,4.71238898038469,109,3.8048177693476384,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,19,4.974188368183839,109,3.8048177693476384,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_000,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,8,2.0943951023931953,90,3.141592653589793,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,9,2.356194490192345,90,3.141592653589793,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,10,2.617993877991494,90,3.141592653589793,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,11,2.8797932657906435,90,3.141592653589793,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,12,3.141592653589793,93,3.246312408709453,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,13,3.4033920413889422,99,3.4557519189487724,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,14,3.665191429188092,104,3.6302848441482056,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,15,3.926990816987241,110,3.839724354387525,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,16,4.1887902047863905,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,17,4.45058959258554,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,18,4.71238898038469,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,19,4.974188368183839,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,20,5.235987755982988,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_000_000_018_07c_07c_020,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_07c_07c_020,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,8,2.0943951023931953,92,3.2114058236695664,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,9,2.356194490192345,92,3.2114058236695664,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,10,2.617993877991494,92,3.2114058236695664,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,11,2.8797932657906435,92,3.2114058236695664,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,12,3.141592653589793,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,13,3.4033920413889422,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,14,3.665191429188092,106,3.7000980142279785,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,15,3.926990816987241,111,3.8746309394274117,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,16,4.1887902047863905,117,4.084070449666731,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,17,4.45058959258554,123,4.293509959906051,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,18,4.71238898038469,123,4.293509959906051,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,19,4.974188368183839,123,4.293509959906051,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,20,5.235987755982988,123,4.293509959906051,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,21,5.497787143782138,123,4.293509959906051,True,1,1
cone_signature_repair,sig_000_000_010_078_078_070,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_010_078_078_070,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,8,2.0943951023931953,89,3.1066860685499065,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,9,2.356194490192345,89,3.1066860685499065,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,10,2.617993877991494,89,3.1066860685499065,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,11,2.8797932657906435,89,3.1066860685499065,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,12,3.141592653589793,94,3.2812189937493397,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,13,3.4033920413889422,101,3.5255650890285457,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,14,3.665191429188092,106,3.7000980142279785,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,15,3.926990816987241,112,3.9095375244672983,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,16,4.1887902047863905,117,4.084070449666731,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,17,4.45058959258554,123,4.293509959906051,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,18,4.71238898038469,129,4.50294947014537,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,19,4.974188368183839,129,4.50294947014537,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,20,5.235987755982988,129,4.50294947014537,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,21,5.497787143782138,129,4.50294947014537,True,1,1
cone_signature_repair,sig_000_000_018_078_078_070,22,5.759586531581287,0,0.0,True,0,1
cone_signature_repair,sig_000_000_018_078_078_070,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_078_070,0,0.0,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,1,0.2617993877991494,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,2,0.5235987755982988,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,3,0.7853981633974483,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,4,1.0471975511965976,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,5,1.308996938995747,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,6,1.5707963267948966,0,0.0,True,0,2
