family,case_id,method,task_index,mode_count,action_count,task_count,topology,friction_profile,progress_margin,contact_margin,probe_tasks,action_sectors,probe_placement,label_false_positive,label_false_negative,probe_cost,probe_reliability,first_action_required,control,success_rate,empty_intersection_rate,destroyed_episode_rate,mean_regret,mean_cost,refusal_rate,groups,bits,mean_group_size,max_group_size,raw_possible_cases,seed
family_c,C_00019_0.20_0.20,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,634,227441
family_c,C_00020_0.20_0.40,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,227464
family_c,C_00020_0.20_0.40,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,227464
family_c,C_00020_0.20_0.40,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.006089878250967781,1.0,0.0,53,6,1.2075471698113207,2,636,227464
family_c,C_00020_0.20_0.40,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.4,0.0,1.0,1,,0.9827044025157232,0.054945054945054944,0.04559748427672956,0.09275634286913483,1.0691823899371071,0.0,8,3,8.0,9,636,227464
family_c,C_00020_0.20_0.40,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,227464
family_c,C_00021_0.40_0.00,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.4,0.0,0.0,1.0,1,,0.7962382445141066,1.0,0.7413793103448276,0.1485905957446203,1.8150470219435735,0.0,18,5,3.5555555555555554,27,638,227487
family_c,C_00021_0.40_0.00,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.4,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.004580118462770336,1.0,0.0,55,6,1.1636363636363636,2,638,227487
family_c,C_00021_0.40_0.00,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.4,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.00507545779491293,1.0,0.0,55,6,1.1636363636363636,2,638,227487
family_c,C_00021_0.40_0.00,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.4,0.0,0.0,1.0,1,,0.9749216300940439,0.06666666666666667,0.054858934169279,0.10166661409795472,1.1003134796238245,0.0,8,3,8.0,9,638,227487
family_c,C_00021_0.40_0.00,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.4,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,638,227487
family_c,C_00022_0.40_0.05,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.4,0.05,0.0,1.0,1,,0.8021806853582555,0.7872340425531915,0.6744548286604362,0.1387291902972159,1.791277258566978,0.0,21,5,3.0476190476190474,22,642,227510
family_c,C_00022_0.40_0.05,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.4,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.005590641726028882,1.0,0.0,54,6,1.1851851851851851,2,642,227510
family_c,C_00022_0.40_0.05,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.4,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.0070735553853979736,1.0,0.0,52,6,1.2307692307692308,2,642,227510
family_c,C_00022_0.40_0.05,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.4,0.05,0.0,1.0,1,,0.9781931464174455,0.07608695652173914,0.05451713395638629,0.09768027396773996,1.087227414330218,0.0,8,3,8.0,9,642,227510
