mode_count,method,rows,success_rate,empty_intersection_rate,destroyed_episode_rate,mean_regret,mean_cost,refusal_rate,groups,bits,mean_group_size,max_group_size,raw_possible_cases
128,prediction_6,4,0.9994050760964861,0.0031137353346195433,0.0015869883947958775,0.01019033065922648,1.0023796956140556,0.0,89.75,7.0,1.4374460023329185,4.75,1262.0
128,raw_mode,4,1.0,0.0,0.0,0.0,1.0,0.0,128.0,7.0,1.0,1.0,1262.0
128,safe_refusal_ccsc,4,0.9994042891183479,0.0007668711656441718,0.0005957108816521049,0.010532162281029525,1.0023828435266084,0.0005957108816521049,83.5,7.0,1.5620040658403829,4.0,1262.0
256,ccsc_4x6,4,0.9970476184666504,0.012898657012205514,0.011315774399584113,0.03329916194031245,1.0118095261333986,0.0,59.0,6.5,4.538794015196636,14.25,2539.5
256,ccsc_6x8,4,0.9990156657051893,0.004039502661738919,0.0035430941891950525,0.014618552237895684,1.0039373371792428,0.0,103.5,7.25,2.631153177988244,10.5,2539.5
256,ccsc_8x12,4,0.9991141679762268,0.004493856373836385,0.0026565652064648444,0.007882343015239846,1.003543328095093,0.0,150.25,7.5,1.8586281443424302,8.75,2539.5
256,ccsc_greedy_6x8,4,0.9981291385589568,0.006804229923770406,0.006595208103979955,0.014153788870291006,1.0074834457641728,0.0,101.75,7.5,2.7621537225883306,9.5,2539.5
256,contact_count,4,0.7235725335620915,1.0,1.0,0.2072841801176088,2.105709865751634,0.0,1.0,0.0,256.0,256.0,2539.5
256,normal16_mu4,4,0.9951775338641354,0.024825825539225042,0.01869598260313336,0.04276166943481176,1.0192898645434583,0.0,27.5,5.0,9.575757575757576,13.75,2539.5
256,normal_8,4,0.9753739707374187,0.16255816140124651,0.10853582950388012,0.11091836967949822,1.0985041170503254,0.0,8.0,3.0,32.0,33.75,2539.5
256,prediction_6,4,0.9988186601890349,0.00552285019529517,0.003347788431731635,0.013524471254743903,1.0047253592438605,0.0,125.0,7.5,2.164973460867341,10.25,2539.5
256,raw_mode,4,1.0,0.0,0.0,0.0,1.0,0.0,256.0,8.0,1.0,1.0,2539.5
256,safe_refusal_ccsc,4,0.996456905810805,0.004039502661738919,0.0035430941891950525,0.0152932245360786,1.0141723767567803,0.0035430941891950525,103.5,7.25,2.631153177988244,10.5,2539.5
